anon_id,user_type,gender,age,education_level
19996,free,female,70,bachelors degree
19997,paid,female,77,bachelors degree
19998,paid,female,28,bachelors degree
19999,free,female,51,masters degree
20000,paid,male,40,bachelors degree
20001,paid,female,60,bachelors degree
20002,paid,female,60,masters degree
20003,paid,male,61,other/unspecified
20004,paid,unknown,64,other/unspecified
20005,free,male,43,bachelors degree
20006,paid,female,66,some college
20007,free,female,41,bachelors degree
20008,paid,male,70,masters degree
20009,free,male,52,bachelors degree
20010,paid,male,72,masters degree
20011,paid,female,67,other/unspecified
20012,paid,male,59,high school
20013,paid,male,67,high school
20014,paid,female,57,bachelors degree
20015,free,female,46,some college
20016,paid,male,51,bachelors degree
20017,paid,female,63,associates degree
20018,free,male,44,high school
20019,free,male,51,some college
20020,free,female,76,some college
20021,paid,female,60,bachelors degree
20022,paid,female,63,masters degree
20023,paid,unknown,65,other/unspecified
20024,free,female,62,some college
20025,paid,female,70,some college
20026,free,female,67,masters degree
20027,free,male,40,high school
20028,free,female,61,high school
20029,free,female,64,professional degree
20030,paid,female,67,bachelors degree
20031,paid,female,54,some college
20032,free,unknown,55,other/unspecified
20033,paid,male,83,some college
20034,paid,female,61,high school
20035,free,female,64,some college
20036,free,male,57,some college
20037,paid,female,69,some college
20038,paid,female,81,masters degree
20039,paid,female,46,masters degree
20040,paid,male,72,masters degree
20041,paid,male,72,professional degree
20042,paid,female,47,high school
20043,free,male,35,some college
20044,paid,male,34,high school
20045,free,male,62,bachelors degree
20046,free,female,57,masters degree
20047,paid,female,74,bachelors degree
20048,paid,female,66,some college
20049,paid,male,68,bachelors degree
20050,paid,female,47,masters degree
20051,paid,male,58,masters degree
20052,free,female,64,other/unspecified
20053,free,female,24,bachelors degree
20054,paid,female,60,bachelors degree
20055,free,male,68,some college
20056,paid,male,76,some college
20057,paid,male,60,some college
20058,paid,unknown,52,other/unspecified
20059,paid,female,65,bachelors degree
20060,paid,male,50,professional degree
20061,free,unknown,31,other/unspecified
20062,free,unknown,70,other/unspecified
20063,free,male,67,bachelors degree
20064,free,unknown,76,other/unspecified
20065,free,female,59,masters degree
20066,free,female,35,masters degree
20067,paid,female,46,bachelors degree
20068,paid,female,55,some college
20069,paid,female,73,masters degree
20070,free,female,51,professional degree
20071,paid,female,71,masters degree
20072,paid,female,51,bachelors degree
20073,paid,male,43,bachelors degree
20074,paid,male,56,masters degree
20075,paid,male,74,professional degree
20076,paid,male,81,professional degree
20077,paid,female,47,some college
20078,free,male,57,high school
20079,paid,female,53,phd
20080,paid,female,70,bachelors degree
20081,free,unknown,52,other/unspecified
20082,paid,male,34,some college
20083,free,unknown,65,other/unspecified
20084,paid,male,59,masters degree
20085,paid,male,61,professional degree
20086,free,female,52,bachelors degree
20087,free,male,72,associates degree
20088,paid,male,55,bachelors degree
20089,paid,female,74,some high school
20090,paid,male,48,masters degree
20091,paid,female,70,bachelors degree
20092,paid,female,68,masters degree
20093,free,female,52,high school
20094,free,female,65,some college
20095,paid,male,62,bachelors degree
20096,paid,male,67,some college
20097,free,female,83,masters degree
20098,free,unknown,79,other/unspecified
20099,paid,female,65,some college
20100,free,female,84,professional degree
20101,paid,male,55,phd
20102,paid,female,76,masters degree
20103,paid,female,64,bachelors degree
20104,paid,female,60,masters degree
20105,paid,unknown,73,some college
20106,paid,female,53,bachelors degree
20107,paid,female,77,bachelors degree
20108,paid,female,50,bachelors degree
20109,paid,male,66,bachelors degree
20110,paid,female,71,high school
20111,paid,male,56,masters degree
20112,free,unknown,55,other/unspecified
20113,free,female,57,high school
20114,free,female,38,some college
20115,free,unknown,47,other/unspecified
20116,free,unknown,80,other/unspecified
20117,free,unknown,70,high school
20118,paid,female,57,professional degree
20119,paid,unknown,58,other/unspecified
20120,free,female,47,some college
20121,paid,female,62,masters degree
20122,paid,female,67,some college
20123,paid,male,56,bachelors degree
20124,paid,female,68,bachelors degree
20125,free,male,51,high school
20126,paid,female,87,masters degree
20127,paid,female,58,high school
20128,paid,male,49,masters degree
20129,free,female,64,high school
20130,paid,female,52,other/unspecified
20131,free,male,51,phd
20132,paid,female,65,high school
20133,free,male,78,some college
20134,paid,male,64,some college
20135,paid,male,23,high school
20136,free,female,55,professional degree
20137,paid,male,60,high school
20138,paid,male,51,bachelors degree
20139,free,female,54,masters degree
20140,free,unknown,72,other/unspecified
20141,free,unknown,55,other/unspecified
20142,paid,male,76,masters degree
20143,free,unknown,80,other/unspecified
20144,free,female,63,some college
20145,free,female,59,some college
20146,paid,female,67,bachelors degree
20147,paid,male,50,some high school
20148,paid,female,90,bachelors degree
20149,free,male,61,high school
20150,paid,male,64,bachelors degree
20151,paid,female,74,masters degree
20152,free,female,63,bachelors degree
20153,free,female,55,professional degree
20154,free,female,50,other/unspecified
20155,paid,female,71,bachelors degree
20156,paid,female,64,bachelors degree
20157,paid,female,79,high school
20158,paid,female,65,bachelors degree
20159,paid,female,49,bachelors degree
20160,paid,male,58,other/unspecified
20161,free,unknown,55,other/unspecified
20162,paid,female,50,masters degree
20163,free,female,50,other/unspecified
20164,paid,male,46,masters degree
20165,free,male,77,bachelors degree
20166,paid,male,48,other/unspecified
20167,paid,female,69,high school
20168,free,unknown,66,other/unspecified
20169,paid,male,26,bachelors degree
20170,paid,female,67,professional degree
20171,paid,female,66,bachelors degree
20172,paid,male,66,high school
20173,paid,female,65,some college
20174,free,female,70,high school
20175,free,female,71,other/unspecified
20176,free,female,65,phd
20177,paid,female,57,some college
20178,free,female,53,some college
20179,free,male,79,some college
20180,paid,female,62,bachelors degree
20181,paid,female,65,bachelors degree
20182,free,unknown,59,other/unspecified
20183,paid,male,54,high school
20184,paid,male,52,bachelors degree
20185,free,male,72,bachelors degree
20186,free,female,63,masters degree
20187,free,female,60,bachelors degree
20188,free,male,62,bachelors degree
20189,free,male,81,bachelors degree
20190,paid,male,65,some college
20191,free,unknown,76,high school
20192,free,female,21,some high school
20193,free,female,61,some college
20194,paid,male,37,bachelors degree
20195,free,female,60,high school
20196,free,female,81,some high school
20197,paid,male,67,bachelors degree
20198,paid,female,54,some college
20199,free,unknown,73,other/unspecified
20200,free,male,75,some college
20201,paid,female,69,some college
20202,free,unknown,70,other/unspecified
20203,free,unknown,82,other/unspecified
20204,free,female,67,bachelors degree
20205,free,male,72,phd
20206,paid,unknown,68,some college
20207,free,unknown,46,other/unspecified
20208,free,male,47,masters degree
20209,paid,male,66,other/unspecified
20210,free,unknown,67,other/unspecified
20211,free,male,38,masters degree
20212,paid,female,59,professional degree
20213,free,unknown,71,other/unspecified
20214,free,female,67,other/unspecified
20215,paid,male,70,bachelors degree
20216,free,unknown,76,other/unspecified
20217,free,female,67,other/unspecified
20218,paid,unknown,71,other/unspecified
20219,free,female,84,masters degree
20220,free,male,34,masters degree
20221,free,female,68,high school
20222,paid,male,77,bachelors degree
20223,paid,female,54,some college
20224,paid,male,36,bachelors degree
20225,paid,male,51,some college
20226,paid,male,64,bachelors degree
20227,free,unknown,66,other/unspecified
20228,paid,female,83,bachelors degree
20229,free,unknown,59,other/unspecified
20230,free,male,86,bachelors degree
20231,free,female,59,some college
20232,paid,male,71,bachelors degree
20233,paid,female,66,bachelors degree
20234,free,female,59,other/unspecified
20235,paid,male,59,high school
20236,free,male,71,masters degree
20237,free,male,61,high school
20238,paid,male,33,some college
20239,paid,male,44,masters degree
20240,paid,female,70,some college
20241,paid,female,68,some high school
20242,free,unknown,37,other/unspecified
20243,paid,male,50,bachelors degree
20244,paid,male,21,masters degree
20245,paid,female,64,some college
20246,paid,female,29,bachelors degree
20247,paid,unknown,61,other/unspecified
20248,paid,female,65,bachelors degree
20249,free,unknown,60,other/unspecified
20250,free,unknown,66,other/unspecified
20251,paid,male,77,masters degree
20252,free,male,54,bachelors degree
20253,free,unknown,66,other/unspecified
20254,paid,unknown,49,other/unspecified
20255,paid,female,62,professional degree
20256,paid,male,66,masters degree
20257,paid,male,70,masters degree
20258,paid,female,60,masters degree
20259,paid,female,63,professional degree
20260,paid,female,69,bachelors degree
20261,paid,male,55,bachelors degree
20262,paid,male,78,high school
20263,free,unknown,54,other/unspecified
20264,free,female,55,bachelors degree
20265,free,female,23,bachelors degree
20266,free,female,61,high school
20267,paid,unknown,63,other/unspecified
20268,paid,female,67,bachelors degree
20269,paid,female,69,bachelors degree
20270,paid,male,55,some college
20271,paid,female,70,professional degree
20272,free,male,26,some college
20273,free,male,54,bachelors degree
20274,paid,male,81,bachelors degree
20275,paid,male,59,some college
20276,paid,male,74,phd
20277,free,female,64,bachelors degree
20278,paid,female,62,some college
20279,paid,female,65,some college
20280,free,female,51,masters degree
20281,paid,male,26,masters degree
20282,free,male,60,bachelors degree
20283,paid,male,74,phd
20284,paid,male,48,high school
20285,free,female,68,bachelors degree
20286,free,male,80,professional degree
20287,free,female,60,bachelors degree
20288,paid,male,25,bachelors degree
20289,free,female,58,bachelors degree
20290,free,female,61,high school
20291,free,male,50,some college
20292,paid,female,55,associates degree
20293,paid,male,28,bachelors degree
20294,paid,unknown,50,other/unspecified
20295,paid,female,51,bachelors degree
20296,paid,female,58,masters degree
20297,free,unknown,71,other/unspecified
